"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","html-keyboard-response","290","126780","0.0-3.0-1.68","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","291","126982","0.0-3.0-2.68","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","292","127746","0.0-3.0-3.68","","763","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","293","127948","0.0-3.0-0.69","","null","img_mproj/tools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","294","128249","0.0-3.0-1.69","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","295","128452","0.0-3.0-2.69","","null","img_mproj/tools/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","296","128777","0.0-3.0-3.69","","324","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","297","128980","0.0-3.0-0.70","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","298","129281","0.0-3.0-1.70","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","299","129483","0.0-3.0-2.70","","null","img_mproj/Mfaces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","300","129862","0.0-3.0-3.70","","378","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","301","130065","0.0-3.0-0.71","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","302","130366","0.0-3.0-1.71","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","303","130567","0.0-3.0-2.71","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","304","131127","0.0-3.0-3.71","","560","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","305","131333","0.0-3.0-0.72","","null","img_mproj/tools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","306","131635","0.0-3.0-1.72","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","307","131838","0.0-3.0-2.72","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","308","132247","0.0-3.0-3.72","","408","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","309","132449","0.0-3.0-0.73","","null","img_mproj/Mfalse/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","310","132751","0.0-3.0-1.73","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","311","132954","0.0-3.0-2.73","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","312","133803","0.0-3.0-3.73","","849","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","313","134005","0.0-3.0-0.74","","null","img_mproj/Mfalse/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","314","134307","0.0-3.0-1.74","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","315","134514","0.0-3.0-2.74","","null","img_mproj/Mfalse/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","316","135365","0.0-3.0-3.74","","851","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","317","135568","0.0-3.0-0.75","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","318","135870","0.0-3.0-1.75","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","319","136072","0.0-3.0-2.75","","null","img_mproj/Mfalse/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","320","136575","0.0-3.0-3.75","","502","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","321","136777","0.0-3.0-0.76","","null","img_mproj/tools/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","322","137078","0.0-3.0-1.76","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","323","137281","0.0-3.0-2.76","","null","img_mproj/tools/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","324","137878","0.0-3.0-3.76","","596","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","325","138080","0.0-3.0-0.77","","null","img_mproj/french/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","326","138381","0.0-3.0-1.77","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","327","138585","0.0-3.0-2.77","","null","img_mproj/french/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","328","138915","0.0-3.0-3.77","","329","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","329","139118","0.0-3.0-0.78","","null","img_mproj/Mtools/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","330","139419","0.0-3.0-1.78","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","331","139621","0.0-3.0-2.78","","null","img_mproj/Mtools/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","332","140154","0.0-3.0-3.78","","533","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","333","140356","0.0-3.0-0.79","","null","img_mproj/jap/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","334","140659","0.0-3.0-1.79","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","335","140865","0.0-3.0-2.79","","null","img_mproj/jap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","336","141467","0.0-3.0-3.79","","601","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","337","141670","0.0-3.0-0.80","","null","img_mproj/Mfaces/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","338","141971","0.0-3.0-1.80","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","339","142174","0.0-3.0-2.80","","null","img_mproj/Mfaces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","340","142723","0.0-3.0-3.80","","549","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","341","142926","0.0-3.0-0.81","","null","img_mproj/Mfrench/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","342","143228","0.0-3.0-1.81","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","343","143430","0.0-3.0-2.81","","null","img_mproj/Mfrench/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","344","144226","0.0-3.0-3.81","","796","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","d","DMF"
"","","","","","image-keyboard-response","345","144429","0.0-3.0-0.82","","null","img_mproj/Mfalse/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","346","144730","0.0-3.0-1.82","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","347","144932","0.0-3.0-2.82","","null","img_mproj/Mfalse/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","348","145571","0.0-3.0-3.82","","638","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","349","145773","0.0-3.0-0.83","","null","img_mproj/tools/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","350","146074","0.0-3.0-1.83","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","351","146277","0.0-3.0-2.83","","null","img_mproj/tools/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","352","146635","0.0-3.0-3.83","","358","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","353","146837","0.0-3.0-0.84","","null","img_mproj/tools/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","354","147138","0.0-3.0-1.84","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","355","147340","0.0-3.0-2.84","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","356","148101","0.0-3.0-3.84","","761","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","357","148303","0.0-3.0-0.85","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","358","148605","0.0-3.0-1.85","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","359","148808","0.0-3.0-2.85","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","360","149202","0.0-3.0-3.85","","393","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","361","149404","0.0-3.0-0.86","","null","img_mproj/jap/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","362","149705","0.0-3.0-1.86","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","363","149911","0.0-3.0-2.86","","null","img_mproj/Mjap/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","364","150778","0.0-3.0-3.86","","867","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMJ"
"","","","","","image-keyboard-response","365","150981","0.0-3.0-0.87","","null","img_mproj/french/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","366","151282","0.0-3.0-1.87","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","367","151485","0.0-3.0-2.87","","null","img_mproj/french/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","368","151895","0.0-3.0-3.87","","409","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","369","152097","0.0-3.0-0.88","","null","img_mproj/faces/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","370","152398","0.0-3.0-1.88","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","371","152600","0.0-3.0-2.88","","null","img_mproj/Mfaces/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","372","152921","0.0-3.0-3.88","","320","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","373","153124","0.0-3.0-0.89","","null","img_mproj/Mfaces/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","374","153425","0.0-3.0-1.89","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","375","153629","0.0-3.0-2.89","","null","img_mproj/Mfaces/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","376","155196","0.0-3.0-3.89","","1567","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","377","155399","0.0-3.0-0.90","","null","img_mproj/tools/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","378","155701","0.0-3.0-1.90","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","379","155904","0.0-3.0-2.90","","null","img_mproj/tools/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","380","156439","0.0-3.0-3.90","","534","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","381","156641","0.0-3.0-0.91","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","382","156942","0.0-3.0-1.91","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","383","157144","0.0-3.0-2.91","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","384","157805","0.0-3.0-3.91","","660","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","385","158007","0.0-3.0-0.92","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","386","158309","0.0-3.0-1.92","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","387","158511","0.0-3.0-2.92","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","388","159087","0.0-3.0-3.92","","575","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","389","159289","0.0-3.0-0.93","","null","img_mproj/tools/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","390","159590","0.0-3.0-1.93","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","391","159793","0.0-3.0-2.93","","null","img_mproj/Mtools/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","392","160161","0.0-3.0-3.93","","367","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMT"
"","","","","","image-keyboard-response","393","160366","0.0-3.0-0.94","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","394","160668","0.0-3.0-1.94","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","395","160871","0.0-3.0-2.94","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","396","162573","0.0-3.0-3.94","","1701","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","397","162775","0.0-3.0-0.95","","null","img_mproj/Mfaces/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","398","163077","0.0-3.0-1.95","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","399","163279","0.0-3.0-2.95","","null","img_mproj/Mfaces/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","400","163719","0.0-3.0-3.95","","440","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","d","DMM"
"","","","","","image-keyboard-response","401","163921","0.0-3.0-0.96","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","402","164223","0.0-3.0-1.96","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","403","164426","0.0-3.0-2.96","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","404","165046","0.0-3.0-3.96","","619","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","405","165248","0.0-3.0-0.97","","null","img_mproj/Mfrench/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","406","165550","0.0-3.0-1.97","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","407","165757","0.0-3.0-2.97","","null","img_mproj/Mfrench/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","408","166626","0.0-3.0-3.97","","868","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","409","166827","0.0-3.0-0.98","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","410","167129","0.0-3.0-1.98","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","411","167332","0.0-3.0-2.98","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","412","167927","0.0-3.0-3.98","","595","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","413","168130","0.0-3.0-0.99","","null","img_mproj/french/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","414","168431","0.0-3.0-1.99","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","415","168633","0.0-3.0-2.99","","null","img_mproj/french/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","416","169398","0.0-3.0-3.99","","765","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","417","169600","0.0-3.0-0.100","","null","img_mproj/Mtools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","418","169901","0.0-3.0-1.100","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","419","170103","0.0-3.0-2.100","","null","img_mproj/Mtools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","420","170990","0.0-3.0-3.100","","886","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","421","171192","0.0-3.0-0.101","","null","img_mproj/french/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","422","171492","0.0-3.0-1.101","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","423","171695","0.0-3.0-2.101","","null","img_mproj/Mfrench/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","424","172502","0.0-3.0-3.101","","807","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","425","172704","0.0-3.0-0.102","","null","img_mproj/Mfrench/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","426","173005","0.0-3.0-1.102","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","427","173212","0.0-3.0-2.102","","null","img_mproj/Mfrench/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","428","173864","0.0-3.0-3.102","","651","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","429","174067","0.0-3.0-0.103","","null","img_mproj/false/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","430","174368","0.0-3.0-1.103","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","431","174570","0.0-3.0-2.103","","null","img_mproj/false/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","432","175006","0.0-3.0-3.103","","436","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","433","175208","0.0-3.0-0.104","","null","img_mproj/false/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","434","175510","0.0-3.0-1.104","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","435","175714","0.0-3.0-2.104","","null","img_mproj/Mfalse/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","436","176518","0.0-3.0-3.104","","804","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","437","176721","0.0-3.0-0.105","","null","img_mproj/faces/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","438","177022","0.0-3.0-1.105","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","439","177226","0.0-3.0-2.105","","null","img_mproj/faces/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","440","177701","0.0-3.0-3.105","","475","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","441","177903","0.0-3.0-0.106","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","442","178205","0.0-3.0-1.106","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","443","178407","0.0-3.0-2.106","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","444","178911","0.0-3.0-3.106","","503","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","445","179116","0.0-3.0-0.107","","null","img_mproj/french/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","446","179419","0.0-3.0-1.107","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","447","179621","0.0-3.0-2.107","","null","img_mproj/Mfrench/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","448","180035","0.0-3.0-3.107","","413","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMF"
"","","","","","image-keyboard-response","449","180237","0.0-3.0-0.108","","null","img_mproj/tools/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","450","180539","0.0-3.0-1.108","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","451","180741","0.0-3.0-2.108","","null","img_mproj/tools/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","452","181216","0.0-3.0-3.108","","474","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SNT"
"","","","","","image-keyboard-response","453","181418","0.0-3.0-0.109","","null","img_mproj/faces/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","454","181719","0.0-3.0-1.109","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","455","181922","0.0-3.0-2.109","","null","img_mproj/faces/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","456","182549","0.0-3.0-3.109","","626","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","457","182752","0.0-3.0-0.110","","null","img_mproj/false/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","458","183053","0.0-3.0-1.110","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","459","183261","0.0-3.0-2.110","","null","img_mproj/Mfalse/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","460","184027","0.0-3.0-3.110","","765","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","461","184230","0.0-3.0-0.111","","null","img_mproj/tools/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","462","184531","0.0-3.0-1.111","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","463","184733","0.0-3.0-2.111","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","464","185178","0.0-3.0-3.111","","444","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","465","185381","0.0-3.0-0.112","","null","img_mproj/french/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","466","185683","0.0-3.0-1.112","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","467","185886","0.0-3.0-2.112","","null","img_mproj/french/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","468","186154","0.0-3.0-3.112","","267","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","469","186359","0.0-3.0-0.113","","null","img_mproj/Mfrench/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","470","186660","0.0-3.0-1.113","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","471","186862","0.0-3.0-2.113","","null","img_mproj/Mfrench/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","472","187544","0.0-3.0-3.113","","682","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","473","187747","0.0-3.0-0.114","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","474","188048","0.0-3.0-1.114","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","475","188251","0.0-3.0-2.114","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","476","188806","0.0-3.0-3.114","","554","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","477","189007","0.0-3.0-0.115","","null","img_mproj/Mfaces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","478","189308","0.0-3.0-1.115","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","479","189509","0.0-3.0-2.115","","null","img_mproj/Mfaces/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","480","190201","0.0-3.0-3.115","","692","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","481","190402","0.0-3.0-0.116","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","482","190704","0.0-3.0-1.116","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","483","190909","0.0-3.0-2.116","","null","img_mproj/Mfalse/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","484","191760","0.0-3.0-3.116","","850","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","485","191962","0.0-3.0-0.117","","null","img_mproj/tools/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","486","192264","0.0-3.0-1.117","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","487","192466","0.0-3.0-2.117","","null","img_mproj/Mtools/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","488","192794","0.0-3.0-3.117","","327","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","489","192996","0.0-3.0-0.118","","null","img_mproj/jap/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","490","193297","0.0-3.0-1.118","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
